# HSK 3.0 level-6 — official vocabulary (word IDs = official global index; stable forever)
# columns: id\tsimp\tpinyin\thsk3_level\tfreq_rank
# source: https://www.hanzistroke.com/hsk/3.0/level-6 · retrieved 2026-07-11
3601	岸	àn	6	3601
3602	案例	àn lì	6	3602
3603	按摩	àn mó	6	3603
3604	暗示	àn shì	6	3604
3605	昂贵	áng guì	6	3605
3606	白白	bái bái	6	3606
3607	白领	bái lǐng	6	3607
3608	摆	bǎi	6	3608
3609	摆放	bǎi fàng	6	3609
3610	百分点	bǎi fēn diǎn	6	3610
3611	百货	bǎi huò	6	3611
3612	摆脱	bǎi tuō	6	3612
3614	拜访	bài fǎng	6	3614
3615	拜年	bài nián	6	3615
3617	版本	bǎn běn	6	3617
3618	伴随	bàn suí	6	3618
3619	扮演	bàn yǎn	6	3619
3620	榜样	bǎng yàng	6	3620
3621	棒球	bàng qiú	6	3621
3622	保管	bǎo guǎn	6	3622
3623	保健	bǎo jiàn	6	3623
3624	保暖	bǎo nuǎn	6	3624
3625	保修	bǎo xiū	6	3625
3626	保障	bǎo zhàng	6	3626
3627	爆	bào	6	3627
3628	爆发	bào fā	6	3628
3629	报刊	bào kān	6	3629
3630	暴力	bào lì	6	3630
3631	暴露	bào lù	6	3631
3632	报社	bào shè	6	3632
3633	爆炸	bào zhà	6	3633
3634	悲观	bēi guān	6	3634
3635	悲剧	bēi jù	6	3635
3636	悲伤	bēi shāng	6	3636
3637	北极	běi jí	6	3637
3638	北美洲	Běi měi zhōu	6	3638
3639	被动	bèi dòng	6	3639
3640	被迫	bèi pò	6	3640
3641	背心	bèi xīn	6	3641
3642	备用	bèi yòng	6	3642
3643	倍增	bèi zēng	6	3643
3644	奔跑	bēn pǎo	6	3644
3645	本能	běn néng	6	3645
3646	本身	běn shēn	6	3646
3647	本土	běn tǔ	6	3647
3648	逼	bī	6	3648
3649	比方	bǐ fang	6	3649
3650	比重	bǐ zhòng	6	3650
3653	必修	bì xiū	6	3653
3654	编	biān	6	3654
3655	编辑	biān jí	6	3655
3656	编写	biān xiě	6	3656
3657	遍地	biàn dì	6	3657
3658	便捷	biàn jié	6	3658
3659	变质	biàn zhì	6	3659
3660	兵	bīng	6	3660
3661	病毒	bìng dú	6	3661
3663	播种	bō zhòng	6	3663
3664	博览会	bó lǎn huì	6	3664
3665	薄弱	bó ruò	6	3665
3666	脖子	bó zi	6	3666
3667	不耐烦	bú nài fán	6	3667
3668	不顾	bú gù	6	3668
3669	不料	bú liào	6	3669
3670	不适	bù shì	6	3670
3671	不至于	bù zhì yú	6	3671
3673	捕	bǔ	6	3673
3674	补偿	bǔ cháng	6	3674
3675	补课	bǔ kè	6	3675
3676	补贴	bǔ tiē	6	3676
3677	补习	bǔ xí	6	3677
3679	不安	bù ān	6	3679
3680	不曾	bù céng	6	3680
3681	不成	bù chéng	6	3681
3682	不得	bù dé	6	3682
3683	部队	bù duì	6	3683
3684	不禁	bù jīn	6	3684
3685	不时	bù shí	6	3685
3686	部位	bù wèi	6	3686
3687	不许	bù xǔ	6	3687
3688	不宜	bù yí	6	3688
3689	不已	bù yǐ	6	3689
3690	布置	bù zhì	6	3690
3691	不止	bù zhǐ	6	3691
3692	步骤	bù zhòu	6	3692
3693	猜测	cāi cè	6	3693
3694	财产	cái chǎn	6	3694
3695	财富	cái fù	6	3695
3696	才华	cái huá	6	3696
3697	才能	cái néng	6	3697
3698	财务	cái wù	6	3698
3699	财物	cái wù	6	3699
3700	材质	cái zhì	6	3700
3701	踩	cǎi	6	3701
3702	采购	cǎi gòu	6	3702
3703	彩虹	cǎi hóng	6	3703
3704	采集	cǎi jí	6	3704
3705	采纳	cǎi nà	6	3705
3706	彩票	cǎi piào	6	3706
3707	参展	cān zhǎn	6	3707
3708	残疾	cán jí	6	3708
3709	仓库	cāng kù	6	3709
3710	草原	cǎo yuán	6	3710
3711	侧	cè	6	3711
3712	策划	cè huà	6	3712
3713	测量	cè liáng	6	3713
3714	策略	cè lüè	6	3714
3715	层次	céng cì	6	3715
3716	层面	céng miàn	6	3716
3718	差异	chā yì	6	3718
3719	插座	chā zuò	6	3719
3720	查询	chá xún	6	3720
3721	拆除	chāi chú	6	3721
3722	产出	chǎn chū	6	3722
3724	肠	cháng	6	3724
3725	长短	cháng duǎn	6	3725
3726	常规	cháng guī	6	3726
3727	常年	cháng nián	6	3727
3728	长寿	Cháng shòu	6	3728
3729	常温	cháng wēn	6	3729
3730	场次	chǎng cì	6	3730
3731	场地	chǎng dì	6	3731
3732	场馆	chǎng guǎn	6	3732
3733	场合	chǎng hé	6	3733
3734	厂家	chǎng jiā	6	3734
3735	场景	chǎng jǐng	6	3735
3736	场面	chǎng miàn	6	3736
3737	厂商	chǎng shāng	6	3737
3738	畅通	chàng tōng	6	3738
3739	畅销	chàng xiāo	6	3739
3740	抄	chāo	6	3740
3741	超越	chāo yuè	6	3741
3742	朝代	cháo dài	6	3742
3743	潮流	cháo liú	6	3743
3744	潮湿	cháo shī	6	3744
3745	嘲笑	cháo xiào	6	3745
3746	炒股	chǎo gǔ	6	3746
3747	吵架	chǎo jià	6	3747
3748	撤回	chè huí	6	3748
3749	撤销	chè xiāo	6	3749
3750	沉重	chén zhòng	6	3750
3751	趁	chèn	6	3751
3752	撑	chēng	6	3752
3753	称号	chēng hào	6	3753
3754	称呼	chēng hu	6	3754
3755	称作	chēng zuò	6	3755
3758	盛	chéng	6	3758
3759	承办	chéng bàn	6	3759
3760	惩罚	chéng fá	6	3760
3761	成交	chéng jiāo	6	3761
3762	承诺	chéng nuò	6	3762
3763	成千上万	chéng qiān shàng wàn	6	3763
3764	呈现	chéng xiàn	6	3764
3765	成效	chéng xiào	6	3765
3766	诚信	chéng xìn	6	3766
3767	成语	chéng yǔ	6	3767
3768	城镇	chéng zhèn	6	3768
3769	持久	chí jiǔ	6	3769
3770	持有	chí yǒu	6	3770
3772	尺寸	chǐ cun	6	3772
3773	冲动	chōng dòng	6	3773
3774	冲击	chōng jī	6	3774
3775	充实	chōng shí	6	3775
3776	冲突	chōng tū	6	3776
3777	崇拜	chóng bài	6	3777
3778	重建	chóng jiàn	6	3778
3780	抽奖	chōu jiǎng	6	3780
3781	抽象	chōu xiàng	6	3781
3782	愁	chóu	6	3782
3783	筹备	chóu bèi	6	3783
3784	初步	chū bù	6	3784
3785	出场	chū chǎng	6	3785
3786	初等	chū děng	6	3786
3787	出境	chū jìng	6	3787
3788	出力	chū lì	6	3788
3789	出名	chū míng	6	3789
3790	出入	chū rù	6	3790
3791	出示	chū shì	6	3791
3792	出游	chū yóu	6	3792
3795	除非	chú fēi	6	3795
3796	储存	chǔ cún	6	3796
3797	处罚	chǔ fá	6	3797
3798	储蓄	chǔ xù	6	3798
3799	处处	chù chù	6	3799
3800	穿过	chuān guò	6	3800
3801	传承	chuán chéng	6	3801
3802	传达	chuán dá	6	3802
3803	传染	chuán rǎn	6	3803
3804	传染病	chuán rǎn bìng	6	3804
3805	传授	chuán shòu	6	3805
3806	传输	chuán shū	6	3806
3807	传真	chuán zhēn	6	3807
3808	船只	chuán zhī	6	3808
3809	串	chuàn	6	3809
3810	窗口	chuāng kǒu	6	3810
3811	闯	chuǎng	6	3811
3812	创办	chuàng bàn	6	3812
3813	创建	chuàng jiàn	6	3813
3814	创立	chuàng lì	6	3814
3815	创意	chuàng yì	6	3815
3816	垂直	chuí zhí	6	3816
3817	纯	chún	6	3817
3818	瓷器	cí qì	6	3818
3819	此刻	cǐ kè	6	3819
3821	次数	cì shù	6	3821
3822	匆匆	cōng cōng	6	3822
3823	匆忙	cōng máng	6	3823
3824	从未	cóng wèi	6	3824
3825	从业	cóng yè	6	3825
3826	醋	cù	6	3826
3827	脆	cuì	6	3827
3828	脆弱	cuì ruò	6	3828
3829	村庄	cūn zhuāng	6	3829
3830	存储	cún chǔ	6	3830
3831	寸	cùn	6	3831
3832	挫折	cuò zhé	6	3832
3833	搭	dā	6	3833
3835	答复	dá fù	6	3835
3836	打交道	dǎ jiāo dào	6	3836
3837	打动	dǎ dòng	6	3837
3838	打击	dǎ jī	6	3838
3839	打架	dǎ jià	6	3839
3840	打卡	dǎ kǎ	6	3840
3841	打雷	dǎ léi	6	3841
3842	打造	dǎ zào	6	3842
3843	打仗	dǎ zhàng	6	3843
3844	大臣	dà chén	6	3844
3845	大吃一惊	dà chī yī jīng	6	3845
3846	大地	dà dì	6	3846
3847	大都	Dà dū	6	3847
3848	大方	dà fang	6	3848
3849	大幅	dà fú	6	3849
3850	大伙儿	dà huǒ er	6	3850
3851	大使	dà shǐ	6	3851
3852	大师	dà shī	6	3852
3853	大洋洲	Dà yáng zhōu	6	3853
3854	大致	dà zhì	6	3854
3855	呆	dāi	6	3855
3857	代价	dài jià	6	3857
3858	贷款	dài kuǎn	6	3858
3859	代理	dài lǐ	6	3859
3860	带领	dài lǐng	6	3860
3861	单纯	dān chún	6	3861
3862	单调	dān diào	6	3862
3863	耽误	dān wu	6	3863
3864	担忧	dān yōu	6	3864
3865	蛋白质	dàn bái zhì	6	3865
3867	当场	dāng chǎng	6	3867
3868	当初	dāng chū	6	3868
3869	当代	dāng dài	6	3869
3870	当今	dāng jīn	6	3870
3871	当面	dāng miàn	6	3871
3872	当下	dāng xià	6	3872
3873	当选	dāng xuǎn	6	3873
3874	档案	dàng àn	6	3874
3875	当天	dāng tiān	6	3875
